score,param_M1_W,param_M1_L,param_M3_W,param_M3_L,param_M5_W,param_M5_L,param_M6_W,param_M6_L,param_M7_W,param_M7_L,param_M8_W,param_M8_L,param_Cc,param_Rc,param_VBIAS,gain_db,gbw_mhz,phase_margin,dc_gain_db,gbw_hz
1008183.7532981443,1.186408670956532e-05,1.5966390854032157e-06,1.4108315373241483e-05,1.6517710072913694e-06,4.588068503088959e-06,1.6088666665860144e-06,4.5608318562865026e-05,5.636289044834755e-07,2.350532755661631e-05,6.035480779614842e-07,4.43162096108852e-06,1.989314473068112e-06,3.2165099471043848e-12,642.9143313741605,0.6499786192501464,33.08073,1.8162467018556265,86.86620203747155,33.08073,1816246.7018556264
1008137.8355997585,5.349367741784695e-06,1.5915731035453036e-06,3.7886367380364445e-06,7.706332578988327e-07,1.5022021130634378e-05,7.510092768612761e-07,6.576471914596213e-05,3.761366429896734e-07,3.0322952490174815e-05,1.902842302099377e-06,2.4930592845843714e-06,7.152714693841616e-07,1.84211121091179e-12,398.9477885132171,0.5359764780096322,24.08033,1.862164400241496,91.21801496805051,24.08033,1862164.400241496
0.4734702686714177,1.1777958517311701e-05,5.543213583096595e-07,5.829812156753186e-06,5.548706206643354e-07,6.570704679267487e-06,7.576693386203432e-07,2.0640307602026487e-05,7.881140352730931e-07,3.1503403206325844e-05,1.3412708664248518e-06,8.105649659551206e-06,1.8185903884910202e-06,2.6388426596316095e-12,1307.0408592385008,0.5450128648083633,26.09392,7.233013253143291,79.38170495675318,26.09392,7233013.253143291
1009496.9086802341,6.094043893352624e-06,7.211642084828718e-07,3.918433279031134e-06,1.7133462942645733e-06,5.366673383910576e-06,6.711098955758814e-07,6.0659902358696854e-05,4.331023340923735e-07,2.9343272887056607e-05,1.6054017606772434e-06,4.848519593193041e-06,1.058933991696828e-06,3.986500102913018e-12,1255.050232460037,0.6195746002650538,11.00572,0.5030913197658683,105.38842638377132,11.00572,503091.3197658683
0.19628864999999998,1.6610386490251402e-05,1.302212088522679e-06,3.6400202903867506e-06,1.0752957333703872e-06,6.457073975418644e-06,1.7298556141282936e-06,5.674934975149946e-05,3.7190304288858585e-07,7.148678781063708e-05,8.952374625596683e-07,5.766079455114977e-06,7.260276406656836e-07,1.0873861882295154e-12,289.37181623734125,0.7795935301324608,53.82818,17.41371039210322,69.58961165716575,53.82818,17413710.392103218
0.25952925,1.6992672599239307e-05,5.798121185876627e-07,5.228946143883498e-06,9.58231560201081e-07,7.152827807523366e-06,1.0599004922279102e-06,2.88498636452415e-05,5.770364185917166e-07,4.354119310806907e-05,1.5033847109866787e-06,2.282189704077173e-06,6.314584070559983e-07,2.839697585909767e-12,939.719792536696,0.7466768774505669,45.3961,12.985113368692856,67.00162045155297,45.3961,12985113.368692856
1005705.5822936178,1.856411617587573e-05,5.118138102255973e-07,3.1056965704123897e-06,1.3345219113812549e-06,5.2534457287310405e-06,1.8850242903419772e-06,6.62376088440536e-05,5.408224246538993e-07,7.88599991671951e-05,5.0367777573236e-07,4.640597695191988e-06,7.303342662635788e-07,3.592892406141611e-12,1209.1410055338756,0.4750199809451485,29.85977,4.294417706382211,94.45419037792166,29.85977,4294417.70638221
1006162.6515406787,1.5612388971886112e-05,5.428943300834744e-07,3.059669382769398e-06,1.2602977130753678e-06,5.452453891280275e-06,1.0392640786557004e-06,3.223293894825931e-05,4.972618947674289e-07,4.5363761041069125e-05,1.7672332549031043e-06,3.1775883316872063e-06,7.061572321655725e-07,3.966579519171495e-12,362.0434494240259,0.5680896736830452,26.23034,3.837348459321303,83.77102299928224,26.23034,3837348.4593213033
0.5067846137050802,1.925206025452314e-05,9.967851452301407e-07,1.434428033938409e-05,8.772682293696289e-07,5.440997788247883e-06,7.099908926603313e-07,2.38895896284671e-05,4.17095519561581e-07,4.862307448975522e-05,5.904776959901622e-07,5.889188904724483e-06,6.007751932258993e-07,1.0668489269792124e-12,1497.5884722545352,0.6979520590500957,22.65453,6.9322564517967935,88.03516812282847,22.65453,6932256.451796793
0.31652565000000005,2.287477342713585e-05,1.290684456731149e-06,2.6144476652127725e-06,6.765513501311908e-07,1.8734913083224305e-05,1.1089155093981012e-06,4.937244164977366e-05,6.38309260693705e-07,6.320073845857558e-05,5.09629198814284e-07,2.375676989275062e-06,6.65572113806874e-07,1.2615947564532293e-12,1141.608473229053,0.7142389927007085,37.79658,22.160041483787115,77.98561798679535,37.79658,22160041.483787116
0.420670169028477,3.044918104304926e-05,7.847055042529641e-07,4.579216401961121e-06,1.247500553099869e-06,1.1955821981976013e-05,9.245501900263975e-07,2.6446886351194525e-05,5.977649396238909e-07,2.663942475344494e-05,8.158389996469376e-07,8.111472531738468e-06,1.6428800761525622e-06,2.9035567444111242e-12,836.8873330621984,0.7796572037753386,29.84473,8.219774238860921,71.22281672770146,29.84473,8219774.238860922
0.29942054999999995,1.2417308152048791e-05,7.091793961386536e-07,4.788376134499376e-06,6.229594653723084e-07,1.4067933967240355e-05,1.5881862171708656e-06,5.6437286751503275e-05,5.471632697030615e-07,2.653101293496344e-05,5.827031326939171e-07,3.1752734075346604e-06,7.406646279607891e-07,1.3297184163139796e-12,1199.7696326516411,0.5892935865691162,40.07726,23.229363827084367,75.5206592776223,40.07726,23229363.827084366
0.362931075,2.4417237808740182e-05,5.473706786578675e-07,4.996699811586055e-06,7.612231699799984e-07,5.739181538763396e-06,6.605996056583315e-07,6.623967609398748e-05,7.03751749290278e-07,7.605359018829031e-05,7.266230246008565e-07,4.332917680764269e-06,9.178043696080745e-07,1.2396618103704003e-12,1215.3101571257953,0.6580881431278662,31.60919,22.584999436867957,82.42698152946278,31.60919,22584999.436867956
1005917.8152524192,1.1124534343984686e-05,1.962899399867706e-06,6.0791384752937865e-06,1.2173778297314167e-06,5.048884978989452e-06,7.2464765258807e-07,3.344216289204484e-05,4.4123284089807374e-07,2.2936880568817538e-05,1.651760842502639e-06,4.592343777530367e-06,7.686689804402083e-07,1.9150692936553626e-12,281.8581062354342,0.782861652627017,36.2561,4.0821847475807385,77.92294666487912,36.2561,4082184.7475807387
0.3115980141946068,6.247528387579589e-06,1.7381484915483109e-06,3.323776873157643e-06,7.015356814812813e-07,1.8683096663259154e-05,1.8184928480874912e-06,6.55093264139014e-05,5.69510812255651e-07,7.204315408867245e-05,1.7945908532526133e-06,5.490946197930938e-06,1.9384499573908835e-06,1.005439896444486e-12,1446.2079720604497,0.5309506707444582,41.28224,9.151407432215725,82.68315148537498,41.28224,9151407.432215726
0.300853875,2.097852630611423e-05,1.0775425014037094e-06,6.280901327527394e-06,5.010133798659807e-07,5.460773541599158e-06,5.811298521006674e-07,3.058185904765526e-05,6.626808103491069e-07,2.8330094707672407e-05,1.5253987103616363e-06,5.137606874146287e-06,1.1955662583129048e-06,2.938972136111668e-12,1448.8501838001907,0.6260862695098579,39.88615,10.710795444581196,74.7994776365923,39.88615,10710795.444581196
1006292.5476051281,1.050198846024554e-05,8.466531878941387e-07,7.040606682689369e-06,1.7177429234443878e-06,6.745685280336096e-06,1.6421579301021916e-06,3.280148900998547e-05,6.599160992094451e-07,4.1842584729277256e-05,9.90549583023342e-07,4.000944102165585e-06,1.0904098909990763e-06,3.0345904670463698e-12,334.1501402460533,0.7583701227217786,34.76929,3.707452394871848,82.26011782013877,34.76929,3707452.394871848
0.1607793,8.088327380533679e-06,1.6622105201528392e-06,3.02260909343777e-06,8.855954714354038e-07,1.987025308136793e-05,5.529450140169894e-07,5.140545648830824e-05,7.847690459910904e-07,3.687293739824455e-05,6.035070340097747e-07,6.559745133424654e-06,6.768654177166962e-07,1.1686906452417204e-12,533.3935008585986,0.7672813820466389,58.56276,15.249662413675217,60.46951850685724,58.56276,15249662.413675217
1006941.9991262627,1.1707349918507764e-05,1.97606604477155e-06,7.306530676992951e-06,1.7166585739117363e-06,1.6838833982738466e-05,5.691835679412853e-07,7.195696437936556e-05,5.86756731562138e-07,2.2768201166154606e-05,7.074172754475934e-07,5.238900533635258e-06,1.4072078846855674e-06,4.527138532646272e-12,513.5729987727233,0.590404986408343,38.26412,3.0580008737372903,86.14132035484704,38.26412,3058000.8737372905
0.43392832206252285,8.896097488503338e-06,6.302846621990765e-07,9.198923169925655e-06,1.37299767637836e-06,1.776093119762467e-05,9.856168998109148e-07,7.914586135524753e-05,6.795932118272667e-07,6.84445916326013e-05,5.744236638052266e-07,4.4988499092567235e-06,6.871316566500241e-07,2.5256863384877944e-12,200.1207854988979,0.6785516332058872,28.9946,7.944487117499087,85.08973778961837,28.9946,7944487.117499087
1008021.8059364129,3.491784396801107e-05,1.4207520291919677e-06,6.135007241507527e-06,6.278921625698239e-07,1.3138004806737521e-05,1.9472117808397533e-06,4.4180460243063354e-05,6.133569673870489e-07,2.6118811507706763e-05,1.5633361813738935e-06,2.915697336682992e-06,5.323357406292788e-07,1.3347174011511342e-12,1275.4606989904657,0.4790578667301779,50.90943,27.54039186110499,51.978194063587125,50.90943,27540391.86110499
0.38881439484849556,9.233822492258074e-06,5.443288164246077e-07,4.946991537612682e-06,1.1787783150699842e-06,4.207955962866507e-06,1.3674496267492843e-06,5.457059545280357e-05,4.824468791958363e-07,5.708765409724538e-05,1.436128866712156e-06,7.664656345436613e-06,9.098149519341005e-07,3.0257527621130807e-12,1283.7055688463406,0.4636275484375061,38.04865,7.032829206060175,90.72873243795158,38.04865,7032829.206060175
0.6034673591545785,1.0975285179228416e-05,6.340859439918774e-07,2.146695598864732e-06,6.373649033896793e-07,1.553199341633508e-05,8.954677058343569e-07,2.249578356405377e-05,4.0825680586949455e-07,2.213648340374596e-05,8.889077921717305e-07,4.025457654153864e-06,1.3189364728886986e-06,1.3066559560859548e-12,1127.80611646429,0.6854889230579058,14.58689,5.485238633816863,91.53344602476587,14.58689,5485238.6338168625
0.342565125,3.1415704058455596e-05,1.0437177397005434e-06,1.2285273038761886e-05,1.1355300106851552e-06,1.881018306870218e-05,1.126026624986969e-06,3.160381192123094e-05,5.169116980261427e-07,6.309611074352552e-05,1.13960920908664e-06,5.790436497265004e-06,6.741657179165284e-07,2.0600533746795554e-12,423.7755193876726,0.7346760117850201,34.32465,15.708351170643267,69.04436285682031,34.32465,15708351.170643266
1005115.3182338822,1.2615762178504582e-05,7.745661730582968e-07,6.7852098900958925e-06,1.8055347997228705e-06,1.445603603823753e-05,1.5924492636201068e-06,2.625403736658191e-05,4.5581652885594534e-07,5.8365511905719895e-05,9.524642029609789e-07,2.3155468062190413e-06,1.1194615969033848e-06,3.604132622507931e-12,364.81262796431946,0.4215168780974681,28.17742,4.884681766117859,86.58465912550619,28.17742,4884681.76611786
0.295775175,2.3149976556641123e-05,1.0475984185396122e-06,1.1248933062018579e-05,1.0868325632009914e-06,7.5488098144825156e-06,1.2305562093643754e-06,5.36991015333891e-05,6.910752648360625e-07,2.1519781008460522e-05,6.415284667008383e-07,8.188178190338714e-06,1.5134969725787764e-06,1.4726188022072595e-12,265.98562345609633,0.7433212626186055,40.56331,14.410355818769608,62.01069105228141,40.56331,14410355.818769608
0.447556275,1.5486504384882836e-05,5.541490057545664e-07,5.9250298249698745e-06,5.614135405373982e-07,9.312628442209972e-06,5.692258385052195e-07,2.872447221738164e-05,5.580289477991041e-07,6.303793235856337e-05,5.314615130352916e-07,4.40433781353476e-06,1.5974855260376188e-06,1.252145500246973e-12,1227.0365743835282,0.6795102078802866,20.32583,12.557164220438631,90.69369005709423,20.32583,12557164.220438631
0.5474414374678905,6.021309899187336e-06,6.137165702355608e-07,4.876534329574625e-06,8.976623669108525e-07,1.1094436700304835e-05,5.587650795179073e-07,5.7369310893298145e-05,5.201595513420298e-07,5.143241427008254e-05,1.9800045911729687e-06,3.4439689427844404e-06,5.234821496510203e-07,1.018729436253657e-12,235.51834827583667,0.6659528544273482,18.6558,6.505602501284381,87.97415524331389,18.6558,6505602.50128438
1009562.0903943074,5.258129697043734e-06,1.5360178327016358e-06,2.1261105201166423e-06,7.818659677665442e-07,1.353850392534779e-05,1.53256076380717e-06,4.505480821248698e-05,3.8455499307018467e-07,2.604206829850419e-05,1.8740732058062295e-06,2.3426704929539735e-06,1.4817472340152188e-06,2.381040252445218e-12,683.0013452054698,0.7149863142694415,14.00911,0.4379096056926337,100.36286331078483,14.00911,437909.6056926337
1001664.5177148412,2.3708678201113884e-05,1.156480987313261e-06,8.519150481378924e-06,1.9681031170726047e-06,6.61802771382576e-06,1.2695851158225984e-06,6.01839639169515e-05,5.383817893665373e-07,2.9891257533743658e-05,7.496431278822727e-07,2.5843900487839143e-06,1.0655146776321955e-06,1.268843758701166e-12,1068.5866374470331,0.6160053416394542,52.62941,23.958254554618364,58.33548228515877,52.62941,23958254.554618362
0.4950198856825112,9.084955843559157e-06,1.0312858853386452e-06,9.398656126706991e-06,6.160650070335891e-07,1.5075121589521768e-05,7.463655949166985e-07,4.7348211352219297e-05,3.724148923739945e-07,3.384377542621909e-05,5.287898271880726e-07,4.02592065229981e-06,5.185312013094944e-07,2.623197371744712e-12,203.6342662621158,0.504514118688681,28.48873,5.652585572699551,87.20996819054493,28.48873,5652585.5726995515
0.3646709191644994,8.332599359779529e-06,8.070356588054077e-07,3.9797328302037056e-06,8.252673572222075e-07,9.175972839415272e-06,1.0425166625139403e-06,3.507314240599375e-05,5.643446055889825e-07,2.773299733306499e-05,6.14952173454145e-07,3.085595564196525e-06,6.857190486393324e-07,1.6780967858793602e-12,1059.7210769630765,0.546484256714959,32.4619,9.674593233420024,83.91719905771356,32.4619,9674593.233420024
1002017.119848025,2.7601269802858087e-05,1.4848115267817776e-06,4.260522145474965e-06,5.298832054920903e-07,1.2627749366920366e-05,1.1892349911380896e-06,2.1525898315120445e-05,4.250160652293942e-07,3.5317101088510054e-05,1.6381315723921182e-06,4.911777095759412e-06,1.1778715378950533e-06,3.54614214892375e-12,222.09267172274295,0.6497592561799699,52.79615,11.895574716538468,57.98288015197502,52.79615,11895574.716538468
1005602.3883591406,1.8773985160211524e-05,1.8367993604911819e-06,1.2886907338253718e-05,6.459672172186631e-07,4.4376567258180775e-06,7.247831757535806e-07,2.1346110275062484e-05,3.9696563931568817e-07,3.442252968601416e-05,1.590848476634083e-06,2.4427955640375737e-06,1.0804159792205827e-06,2.3439998293931898e-12,206.4632485813659,0.6502313635745198,31.63013,4.3976116408594255,76.57965843197047,31.63013,4397611.640859425
0.17417932499999997,8.561793128716635e-06,1.6402224803645914e-06,2.8596001123446426e-06,1.8620482264272116e-06,8.921947212559795e-06,1.817303743988644e-06,4.0878059121773955e-05,4.868763289055464e-07,5.766538800772035e-05,1.0400425851788906e-06,2.217583855275552e-06,7.247718751769673e-07,1.283048719216764e-12,285.189720868701,0.678657816052683,56.77609,11.11350878633533,68.79753906669065,56.77609,11113508.78633533
1006167.5381113875,1.8115492832510463e-05,7.52781054505955e-07,2.8219720431007873e-06,1.1040770502242186e-06,1.1749436504913336e-05,1.3765944019485604e-06,3.5192851758613765e-05,4.08602031709133e-07,2.8000109016333212e-05,8.947765962609679e-07,6.341401951886164e-06,8.330719626538528e-07,3.213016831084966e-12,886.8173596274536,0.4855497273924735,21.48186,3.8324618886124506,90.7734027912743,21.48186,3832461.8886124506
1060000.0,9.51816324719958e-06,1.4707883779934147e-06,2.3601101465618507e-06,1.6781694363704392e-06,1.5018935046510171e-05,7.49110599723294e-07,7.805098188774937e-05,4.914827746303353e-07,3.270139463920786e-05,1.4147880457249939e-06,6.770335899456843e-06,1.6615698104209454e-06,1.070483180012269e-12,724.2629388366395,0.4916316232714776,-1.07461,0.0,0.0,-1.07461,0.0
0.36312075,2.038139386675766e-05,8.009929414713338e-07,7.922410125205969e-06,7.514068647765395e-07,1.8729444600748978e-05,1.7689164395982949e-06,2.0655531740618403e-05,3.851617053490004e-07,3.374192460780636e-05,8.841623774394336e-07,3.1375681388996672e-06,7.480473671984711e-07,2.5258270421377257e-12,1259.1385102976965,0.602086534846647,31.5839,10.819652849639654,83.66095919890216,31.5839,10819652.849639654
1010678.5520884586,3.3732852270576156e-05,1.45808395772794e-06,8.719816181964295e-06,8.332051073360059e-07,9.789273148171076e-06,1.001345375508861e-06,2.561358613719432e-05,7.887726219566084e-07,3.166968370509231e-05,1.9251251499381356e-06,4.231830191520582e-06,1.5839279670620072e-06,1.1040981469154732e-12,1094.734492465166,0.41501639273672164,35.95131,20.6790895786802,49.321447911541455,35.95131,20679089.5786802
0.394642125,2.0856287382232796e-05,5.415051105446262e-07,1.1153905604773834e-05,6.96229191354479e-07,1.748461806107084e-05,6.679788600694277e-07,5.7760885622331597e-05,4.780067906038096e-07,6.307425031875773e-05,7.14712132801423e-07,3.320910243318921e-06,1.3358482340155522e-06,1.88754555015503e-12,488.4424727314448,0.4565664315400958,27.38105,25.216317021083352,81.98396239446663,27.38105,25216317.02108335
0.30599519999999997,6.183634631589448e-06,5.70045814309309e-07,6.6979212069500355e-06,1.037004984357908e-06,1.2770071028148605e-05,1.4894153833526784e-06,4.253810696710457e-05,5.842705877089048e-07,2.6339679049896343e-05,1.1381063737031018e-06,5.520669082480752e-06,6.579182812514089e-07,1.4175040088252108e-12,726.4928597005955,0.5292080670578587,39.20064,16.657300365669276,66.57069547617974,39.20064,16657300.365669277
1007735.4605564877,7.994905096196196e-06,1.6990938609925398e-06,1.1195518303847782e-05,1.3629396003154024e-06,1.8638995892705254e-05,1.7854166584550127e-06,4.6710611579909964e-05,5.387543648558804e-07,5.723099572163327e-05,7.872436567156798e-07,3.7425485697247473e-06,9.483071081419741e-07,2.2385291472901527e-12,729.3567449792276,0.6210199288138332,27.8454,2.2645394435123576,89.57470910629429,27.8454,2264539.443512358
1006828.5089387189,3.0147693303049493e-05,1.721478055943031e-06,2.0434715674572477e-06,6.460230848456235e-07,1.497818660367219e-05,1.992426106271942e-06,2.0831929111756167e-05,3.9203117546319687e-07,5.885912245389465e-05,5.839955379155406e-07,2.4571584445019127e-06,1.1442428917515552e-06,4.426663232665954e-12,517.7015870430746,0.5509164492304681,30.65567,3.171491061281023,89.40157612057224,30.65567,3171491.061281023
1008374.1415280146,1.3349808392796599e-05,1.3247105888798623e-06,3.4036697789469527e-06,7.408731037611354e-07,1.9335385870420327e-05,5.902515750182575e-07,5.462476910482551e-05,5.016449952128737e-07,2.0085414262768686e-05,1.1827262641821882e-06,2.8209872247676977e-06,8.326659259742938e-07,3.5780131593134246e-12,374.1041917476738,0.4231780173666833,17.70709,1.625858471985391,94.18707543435904,17.70709,1625858.471985391
1008798.1890426364,9.550734316203821e-06,5.51650093830055e-07,2.5633887952777307e-06,1.0366456545652937e-06,1.3853903581933649e-05,7.441535992363144e-07,4.223557394833126e-05,4.311440569050312e-07,3.467760516240627e-05,9.69084094630756e-07,7.705706313685006e-06,1.1274896325598097e-06,3.3789799737793478e-12,729.4627305352516,0.46824027542753943,2.763384,1.2018109573635956,135.12522507121258,2.763384,1201810.9573635955
1004018.7009785391,2.2483430114773064e-05,1.8444622678457079e-06,6.7891350523243726e-06,1.0081464135166995e-06,4.502309757990498e-06,9.347055539292108e-07,3.18298980157461e-05,5.027510063817321e-07,2.2727665172453736e-05,1.8245690535864629e-06,6.124994124323324e-06,1.64097647795097e-06,1.6049485051891815e-12,875.5843162308374,0.5628991721292369,54.12906,14.596919771101138,55.98129902146097,54.12906,14596919.771101138
0.4695672183098432,2.3643374411829425e-05,1.57916962782037e-06,7.124211986733041e-06,1.4702249262396003e-06,6.885835521048583e-06,9.894859036103146e-07,3.46053021356429e-05,5.096638164948143e-07,5.98546704520317e-05,5.33188217868542e-07,6.107956458105031e-06,5.876484669408417e-07,1.2303193769842785e-12,1214.3987916447077,0.40718753319634565,27.33659,7.016334267606269,88.46933719193866,27.33659,7016334.26760627
1006337.5182559509,5.458118279751351e-06,6.533269896791783e-07,1.4708440956706347e-05,1.0284795630634532e-06,5.547256660836389e-06,8.592676456418851e-07,6.816726981864628e-05,3.8632382377686456e-07,6.692152839969011e-05,5.192636155759616e-07,2.5625105142148824e-06,9.40342029089849e-07,1.6746912893217897e-12,1168.7096854799202,0.4399782984041771,20.89856,3.6624817440490647,94.2437606831218,20.89856,3662481.744049065
1005654.2059390341,7.202274365182917e-06,6.769908075886522e-07,1.2200900957273005e-05,8.188043535665842e-07,1.4907212797936134e-05,1.0126612373260748e-06,2.578992888802351e-05,5.684330701569709e-07,3.919778808411918e-05,1.6187311927626142e-06,3.96026530872783e-06,1.0888020767545282e-06,4.273296399569439e-12,1007.5322655895068,0.793567951096571,31.57691,4.345794060965887,80.07537455172877,31.57691,4345794.060965887
1006566.6663646119,2.8170293853137678e-05,7.478400532905607e-07,1.3926017181200847e-05,5.870914437291953e-07,6.524559610146885e-06,1.0785263580948857e-06,6.0110738298428726e-05,7.905677922862497e-07,5.899065909039864e-05,8.039727799742955e-07,2.9307813534376433e-06,1.6536654182757495e-06,4.344770998022024e-12,1157.6555532354291,0.6114431832328298,25.78232,3.4333336353880757,91.75891315040964,25.78232,3433333.635388076
1012185.4574449768,1.1666499449303438e-05,6.707846122888223e-07,7.3377540126724416e-06,1.1720361671243747e-06,4.884590034026514e-06,5.763229908117447e-07,3.342958974445793e-05,6.251295515078027e-07,2.050688487247567e-05,1.563212302988485e-06,4.525712974300495e-06,1.981208894159657e-06,2.546784929484865e-12,284.29190623963234,0.5157398411207331,58.55806,15.739159976143744,47.81454255502319,58.55806,15739159.976143744
1007048.704674304,1.649767227985251e-05,1.8275655965045252e-06,8.441020418169421e-06,9.370616526594426e-07,6.032091220978197e-06,1.5311861661152008e-06,3.496011991240673e-05,5.802692089861553e-07,4.4246850202295965e-05,1.8469974804136035e-06,3.936526521443578e-06,1.1883565856267282e-06,3.671273441856293e-12,1330.4539890190533,0.6627084800494065,38.08495,2.9512953256959897,85.71580778296354,38.08495,2951295.3256959897
0.2895996,2.810538459351969e-05,1.2171429672777235e-06,9.239199370256787e-06,1.4064302660867212e-06,1.1871342611717126e-05,1.4361125305741363e-06,6.535983422401724e-05,3.867173196780274e-07,4.1250878277185794e-05,6.114735915730414e-07,7.058208674972834e-06,1.1161718478072502e-06,2.7866859403292184e-12,939.3895620305914,0.4587727407525593,41.38672,13.034747749074532,88.4187294361618,41.38672,13034747.749074532
0.4204087438892082,1.6200289726598626e-05,7.52005440237367e-07,9.480677500398667e-06,1.710806767535198e-06,1.0002544715972764e-05,1.4996201441711013e-06,6.559879314934388e-05,7.707100409102709e-07,6.873664111729846e-05,5.810401391416308e-07,7.719623164780552e-06,1.5306610292706726e-06,1.4318245972599665e-12,1214.686548588275,0.7105075120005311,29.29957,8.39377924443167,86.09296889942917,29.29957,8393779.24443167
0.5119660981892316,1.222321487294252e-05,1.0926491876989919e-06,1.3856015968706444e-05,5.394439766871627e-07,1.0888589317528831e-05,5.161711239543019e-07,4.334354313590455e-05,4.0743172643867016e-07,4.858392142981454e-05,9.423683512873729e-07,3.9173495273229274e-06,1.7209616954904888e-06,2.8099201422558336e-12,426.0890116845035,0.4863627413198404,26.39838,5.601842072430737,87.34579072411566,26.39838,5601842.072430737
0.26981849999999996,1.6076785442769076e-05,1.9853367733937223e-06,3.1669450700916493e-06,1.1594673117526152e-06,6.75723623437495e-06,1.2527396750792936e-06,7.040705639578228e-05,6.050344637656135e-07,6.950148481563943e-05,1.028411071871014e-06,5.760158684673056e-06,1.0884737245482794e-06,1.0285643504867878e-12,1264.404882305992,0.513880571210425,44.0242,13.673633984665951,79.0400270364239,44.0242,13673633.98466595
1007933.2757886855,5.032044955083321e-06,8.062872276749013e-07,4.5456198628341805e-06,1.254546346785179e-06,1.9416349683039918e-05,1.7465367671783508e-06,4.384874875658665e-05,5.091663183646788e-07,2.0847578028165512e-05,1.5253819400628896e-06,7.064405767834721e-06,8.781028669079916e-07,3.4149762905202064e-12,907.8505499625239,0.45864490698023314,23.75893,2.066724211314434,90.46544588163864,23.75893,2066724.2113144342
1006754.7019945404,1.9762368062132785e-05,5.691949581362881e-07,6.065281114998963e-06,1.1063643339675852e-06,6.966379517365077e-06,1.1980645709916903e-06,7.194641704658783e-05,4.2798426674169483e-07,4.357764164591745e-05,1.5341975663082657e-06,2.34264100356857e-06,1.581428542943299e-06,4.137062315495221e-12,1196.4383061779483,0.7228929863229532,26.50663,3.245298005459585,91.38569500200983,26.50663,3245298.0054595848
1005552.5457754671,9.599851855530382e-06,7.975821245800925e-07,1.2865727113237575e-05,5.906485577702163e-07,1.5541998954247914e-05,1.4685956421273523e-06,3.475790149679705e-05,4.054685779335747e-07,4.516553893066385e-05,1.460325223381624e-06,7.852161438962801e-06,7.289051058697103e-07,4.249812521031364e-12,1311.0279995075637,0.7330119847036081,32.18252,4.447454224532986,88.00057534453245,32.18252,4447454.224532985
0.4051689439292857,7.035556170173204e-06,1.4187945474690975e-06,2.0039457600951493e-06,1.261755763154993e-06,9.14660033480014e-06,1.1493234620432748e-06,7.0356223297359e-05,4.912494915288228e-07,7.982756386389546e-05,5.878695229656846e-07,9.677793326561174e-06,8.55224367663153e-07,1.384308711285904e-12,305.5783366323229,0.47733315770123524,36.55864,6.825650242828573,86.20804190623322,36.55864,6825650.242828573
0.380793225,1.784685165160301e-05,1.566040025678155e-06,1.050726343606378e-05,5.179808473035889e-07,1.831583631572692e-05,8.411196112223671e-07,2.1614096114161264e-05,6.041151049259064e-07,2.2348978165486838e-05,1.19724967578895e-06,2.2499278869804707e-06,1.390362135442436e-06,1.0913662556325457e-12,730.1283605825201,0.47087568301826266,29.22757,13.817831360626235,62.4608364551413,29.22757,13817831.360626234
1004657.4027376238,1.851393687822135e-05,6.560142373279297e-07,6.467259861622635e-06,9.244243945941024e-07,7.752307628812274e-06,6.101755328886436e-07,5.5019871196289625e-05,4.293118504278868e-07,2.9477219521059394e-05,5.117942374198053e-07,4.438211839162599e-06,9.236318884795784e-07,1.5731159070925318e-12,411.00596990910606,0.6857261477200118,57.95278,35.84271083227104,55.34259726237619,57.95278,35842710.83227104
1009271.328967838,1.2719793581936059e-05,6.068706721465921e-07,4.506833598835426e-06,1.6540841199494041e-06,1.1785387231694894e-05,1.1428404612617118e-06,3.224556986762959e-05,5.609583730819385e-07,2.27227750909077e-05,1.6758542557696039e-06,6.4235480633203055e-06,1.5713581657898805e-06,4.416006670368841e-12,1400.0170727223428,0.7927929823427553,11.08479,0.7286710321620542,101.3692739868511,11.08479,728671.0321620542
0.3979437938896718,1.6203035457752125e-05,1.8213022172920321e-06,2.2881207232214416e-06,1.469657272015395e-06,4.149073449736962e-06,1.8316564784299582e-06,5.095645232841111e-05,4.4405619386476005e-07,7.677272975428458e-05,6.583280154998368e-07,4.152111642526512e-06,5.658037695304124e-07,1.2380247434490413e-12,1410.8026087914423,0.5431515744773117,39.12433,6.344949244413127,87.15877813817448,39.12433,6344949.244413127
0.36536842499999994,3.462545757135021e-05,6.621532878880983e-07,1.2659835505499144e-05,8.721357398828075e-07,8.484255455868466e-06,1.807923471548757e-06,3.8066187111383846e-05,4.239993265198288e-07,7.956984156938869e-05,1.7596345522571232e-06,5.9559975828601596e-06,5.575562126540401e-07,1.3007675249119862e-12,693.7784138799163,0.48754842802982834,31.28421,17.67268383485624,73.54721593679659,31.28421,17672683.834856242
0.31230923417089085,1.2022181256850001e-05,1.5695323211050846e-06,1.4394321275940837e-05,7.767444198406519e-07,8.491562891428854e-06,1.0660134013870645e-06,7.74285817473198e-05,4.860579424909518e-07,2.6040811311624207e-05,9.297912170887231e-07,8.39638293560849e-06,1.064648790578642e-06,1.6392774490670271e-12,970.3215313251277,0.6903946577347453,40.84732,9.253434633164368,77.88806680467042,40.84732,9253434.633164367
